83, z, 31, 70
67, Q, 77, 76
23, f, 5, 25
64, B, 42, 56
85, y, 76, 42
9, r, 94, 55
93, C, 56, 89
70, u, 85, 74
6, I, 12, 10
70, A, 47, 68
2, e, 0, 32
63, o, 58, 97
65, N, 0, 58
3, H, 78, 63
3, t, 19, 14
78, K, 52, 74
48, d, 26, 11
5, J, 80, 70
72, o, 76, 2
34, w, 99, 33
94, A, 79, 49
70, S, 76, 38
72, p, 12, 28
21, e, 25, 61
21, Y, 45, 74
26, y, 67, 86
21, i, 77, 23
24, G, 14, 75
83, W, 69, 9
46, F, 3, 16
15, O, 38, 75
80, u, 24, 93
38, S, 32, 38
29, m, 49, 29
94, x, 84, 7
82, C, 97, 28
29, O, 4, 45
11, x, 29, 11
65, W, 3, 55
70, A, 83, 50
61, L, 76, 82
70, s, 54, 17
93, N, 1, 0
37, B, 29, 82
74, h, 49, 64
16, e, 5, 84
30, T, 80, 38
6, l, 6, 73
91, U, 66, 66
97, c, 63, 49
58, X, 24, 78
38, I, 20, 9
54, r, 31, 100
98, a, 23, 70
30, p, 22, 78
61, g, 34, 27
73, X, 35, 10
93, S, 48, 1
82, j, 48, 28
75, U, 56, 21
88, V, 19, 14
46, g, 22, 96
54, L, 52, 80
45, r, 61, 44
77, M, 67, 11
96, O, 68, 2
87, l, 22, 79
12, j, 71, 41
52, e, 83, 12
97, o, 64, 43
9, a, 86, 80
13, j, 83, 18
28, Q, 30, 99
15, X, 65, 80
46, U, 90, 71
51, n, 59, 86
0, B, 97, 44
16, e, 57, 98
51, l, 70, 43
23, p, 13, 54
34, i, 17, 44
27, B, 80, 0
44, Y, 26, 45
43, d, 40, 35
65, a, 37, 35
40, b, 34, 98
68, A, 2, 44
3, L, 7, 75
12, V, 71, 3
98, j, 31, 20
14, e, 62, 77
2, I, 41, 88
52, Y, 0, 75
93, m, 30, 92
1, k, 70, 69
93, j, 43, 74
42, I, 49, 43
62, M, 37, 22
26, r, 53, 87
39, T, 59, 46
25, c, 1, 25
89, y, 51, 42
11, i, 61, 13
28, y, 88, 80
42, C, 60, 74
99, u, 17, 36
100, j, 82, 60
80, j, 79, 81
24, i, 17, 6
59, O, 20, 93
97, x, 51, 57
72, X, 25, 59
86, Q, 99, 9
65, E, 64, 9
41, J, 75, 28
68, y, 30, 1
34, e, 53, 73
25, u, 54, 53
51, T, 15, 3
72, N, 65, 20
22, i, 3, 0
79, H, 14, 47
43, u, 57, 61
39, U, 16, 36
22, o, 36, 15
99, f, 15, 2
58, W, 39, 32
45, w, 34, 6
48, M, 2, 22
90, u, 45, 51
76, T, 43, 52
85, w, 82, 54
91, t, 29, 61
60, U, 9, 74
87, H, 50, 31
3, I, 86, 77
41, F, 4, 50
63, o, 2, 54
77, F, 16, 57
57, z, 0, 84
31, v, 79, 36
1, W, 3, 95
51, e, 5, 42
36, L, 53, 19
95, B, 98, 91
35, O, 84, 44
17, I, 14, 22
55, a, 36, 78
98, q, 3, 38
58, N, 23, 51
33, w, 52, 16
69, y, 44, 40
81, w, 60, 76
30, L, 37, 82
59, S, 29, 52
63, A, 14, 85
92, d, 57, 25
50, D, 100, 87
56, d, 25, 89
10, N, 81, 72
17, E, 60, 31
19, e, 18, 11
16, v, 37, 10
65, r, 9, 57
97, x, 26, 72
54, H, 28, 92
76, n, 65, 53
22, w, 61, 54
44, s, 64, 13
21, q, 97, 95
52, d, 66, 98
89, r, 13, 2
2, t, 26, 88
33, R, 74, 38
13, x, 66, 62
3, P, 19, 95
9, N, 46, 47
44, g, 24, 7
4, m, 70, 90
64, J, 76, 58
9, n, 87, 57
8, G, 86, 17
1, n, 56, 10
71, z, 32, 44
82, J, 54, 65
94, d, 68, 42
71, B, 68, 42
91, O, 78, 45
1, Q, 89, 18
23, d, 30, 71
80, R, 94, 97
33, f, 49, 23
22, u, 45, 67
34, J, 95, 95
25, Q, 8, 30
25, l, 30, 46
15, m, 12, 31
12, f, 40, 16
84, k, 27, 18
56, I, 67, 82
76, E, 62, 35
81, g, 5, 36
90, b, 95, 68
88, L, 36, 18
64, X, 51, 73
32, N, 100, 44
53, x, 58, 83
76, e, 53, 48
64, m, 46, 97
45, B, 44, 77
18, K, 49, 36
43, s, 57, 88
57, t, 28, 100
49, x, 11, 2
33, T, 74, 44
16, e, 18, 81
69, F, 43, 91
64, s, 17, 94
37, r, 31, 46
29, v, 41, 76
4, C, 93, 81
30, L, 51, 78
13, l, 72, 64
1, V, 44, 20
76, A, 9, 42
32, k, 35, 76
96, t, 17, 92
55, r, 49, 38
34, J, 59, 45
39, P, 32, 96
51, k, 81, 21
78, Q, 28, 11
37, b, 8, 70
67, p, 52, 29
63, s, 62, 3
83, x, 17, 24
34, F, 74, 18
90, N, 30, 26
66, o, 72, 93
60, a, 2, 11
45, d, 72, 5
46, o, 77, 5
99, A, 11, 77
11, M, 58, 82
0, I, 28, 72
94, n, 100, 28
10, M, 70, 76
80, K, 91, 0
80, h, 79, 63
56, M, 39, 86
51, O, 68, 42
25, c, 13, 100
91, Z, 19, 40
5, B, 92, 76
27, X, 80, 13
93, d, 49, 34
16, S, 23, 2
48, I, 81, 56
89, Z, 27, 89
4, O, 42, 15
56, j, 46, 4
89, X, 45, 45
98, j, 27, 30
12, Y, 53, 62
5, n, 24, 42
71, Z, 73, 14
61, Z, 95, 21
87, P, 14, 3
73, q, 50, 60
85, D, 20, 14
38, p, 91, 44
26, o, 31, 94
80, A, 29, 76
28, l, 8, 100
3, D, 60, 47
8, y, 1, 96
49, v, 64, 99
83, A, 18, 39
1, B, 46, 36
47, j, 26, 0
25, L, 77, 50
5, d, 13, 65
96, G, 89, 40
96, h, 2, 49
94, c, 79, 45
84, f, 30, 89
98, K, 76, 88
80, i, 81, 71
86, W, 100, 39
47, N, 14, 72
95, L, 89, 76
87, w, 74, 18
48, q, 1, 22
3, y, 13, 34
40, L, 63, 63
91, f, 100, 87
49, M, 80, 93
29, K, 70, 88
4, T, 49, 2
75, r, 20, 69
74, S, 77, 10
5, x, 42, 14
73, s, 52, 82
67, N, 11, 38
42, n, 45, 87
92, W, 81, 93
75, s, 10, 76
99, X, 38, 68
99, A, 95, 37
48, V, 16, 69
55, R, 39, 95
37, W, 72, 27
87, d, 72, 35
66, D, 99, 13
92, v, 63, 79
70, K, 45, 87
80, d, 16, 26
90, c, 99, 71
43, T, 55, 48
27, t, 70, 69
59, L, 20, 92
61, M, 98, 55
48, W, 87, 85
56, x, 9, 33
30, O, 65, 2
69, o, 5, 83
28, R, 4, 98
11, I, 69, 36
92, s, 59, 73
12, W, 73, 57
33, y, 7, 54
13, e, 79, 68
39, F, 94, 62
57, Z, 44, 41
35, P, 38, 37
59, D, 94, 67
51, x, 82, 16
8, y, 56, 61
8, r, 27, 13
40, A, 5, 87
14, E, 93, 21
65, D, 21, 25
81, a, 4, 35
22, Y, 37, 83
84, e, 65, 22
79, Y, 30, 33
70, k, 89, 46
16, M, 53, 4
78, j, 5, 40
68, G, 92, 49
15, L, 22, 88
58, x, 43, 24
93, q, 97, 89
40, i, 74, 98
90, t, 64, 50
66, k, 11, 0
90, l, 28, 91
54, T, 47, 44
18, E, 66, 75
8, Y, 36, 16
61, l, 51, 8
61, D, 98, 49
36, p, 55, 0
42, l, 93, 37
77, z, 67, 88
73, Z, 93, 39
30, a, 3, 14
79, Q, 52, 49
60, s, 96, 35
5, C, 9, 89
4, B, 6, 49
77, P, 21, 59
10, L, 52, 98
77, e, 97, 58
42, r, 7, 91
4, M, 44, 20
8, z, 80, 44
49, g, 15, 92
53, e, 55, 57
90, i, 70, 13
93, p, 66, 6
45, a, 46, 80
18, w, 20, 90
8, V, 58, 41
35, A, 38, 19
18, o, 86, 85
82, V, 72, 53
44, e, 4, 97
76, n, 15, 80
65, u, 43, 64
55, z, 86, 24
100, I, 88, 22
45, j, 91, 51
24, c, 92, 89
34, a, 50, 13
58, n, 59, 10
72, m, 12, 78
81, h, 99, 90
43, p, 41, 2
11, k, 11, 95
90, L, 30, 42
76, h, 55, 41
25, B, 89, 31
54, T, 5, 95
18, g, 78, 69
20, c, 11, 76
45, K, 59, 87
84, z, 19, 59
64, W, 95, 72
22, P, 41, 77
48, G, 13, 67
13, Z, 63, 60
8, x, 58, 42
98, q, 57, 37
81, x, 9, 41
33, n, 91, 3
61, g, 84, 35
94, f, 67, 9
60, y, 54, 86
96, P, 31, 14
75, M, 48, 37
41, n, 1, 83
49, X, 81, 78
10, H, 19, 48
9, H, 74, 38
56, c, 2, 87
54, m, 62, 39
92, q, 56, 97
64, y, 56, 10
83, f, 14, 67
11, T, 94, 28
92, I, 91, 45
45, C, 45, 1
99, y, 34, 28
40, n, 70, 17
34, Q, 5, 4
32, a, 89, 55
54, k, 28, 92
85, c, 77, 53
8, u, 60, 76
96, H, 89, 37
40, l, 32, 56
98, v, 19, 32
95, Z, 86, 66
57, K, 50, 90
25, e, 56, 59
31, z, 36, 54
1, P, 86, 37
37, w, 33, 82
44, F, 90, 61
63, K, 53, 77
95, v, 27, 36
38, n, 84, 15
66, d, 79, 96
51, O, 50, 7
81, U, 82, 31
53, p, 33, 32
30, N, 37, 0
94, B, 94, 60
66, x, 27, 2
36, L, 10, 84
46, u, 82, 92
29, J, 31, 70
32, R, 30, 90
63, M, 33, 59
64, W, 85, 58
93, H, 74, 79
64, n, 6, 82
20, w, 13, 59
83, r, 29, 78
47, r, 89, 84
91, m, 100, 49
27, G, 51, 88
3, J, 76, 62
73, H, 67, 96
60, Y, 54, 77
55, S, 34, 91
11, g, 88, 98
10, N, 49, 51
32, N, 79, 28
21, a, 6, 94
91, M, 75, 36
72, h, 6, 50
92, B, 71, 65
2, y, 16, 30
47, i, 8, 22
58, V, 95, 67
86, o, 74, 71
84, l, 13, 36
20, r, 32, 9
26, q, 69, 68
31, P, 53, 33
82, S, 21, 37
83, H, 72, 20
0, c, 22, 23
40, M, 74, 29
25, r, 22, 94
59, v, 50, 77
56, m, 17, 1
57, G, 40, 94
32, o, 99, 82
3, e, 73, 62
7, j, 20, 38
38, p, 22, 19
24, B, 12, 27
22, A, 35, 15
67, H, 15, 27
99, P, 79, 64
93, C, 39, 38
69, a, 53, 48
22, c, 96, 100
92, B, 53, 28
20, L, 54, 69
81, U, 95, 27
58, t, 2, 26
85, r, 86, 2
47, X, 16, 89
51, i, 18, 92
59, l, 23, 3
27, U, 62, 28
47, i, 84, 83
38, S, 79, 84
57, E, 76, 17
17, V, 89, 64
81, L, 37, 34
59, W, 44, 93
86, G, 65, 3
64, B, 53, 46
76, q, 84, 32
43, A, 64, 70
91, F, 92, 89
73, i, 38, 5
13, U, 36, 60
34, X, 21, 97
18, r, 2, 81
59, i, 49, 18
40, W, 72, 88
86, d, 4, 0
50, C, 70, 63
80, j, 49, 95
93, X, 29, 53
63, k, 37, 19
23, e, 98, 14
55, v, 77, 15
81, M, 46, 88
87, v, 18, 1
48, S, 77, 36
37, o, 12, 31
40, M, 46, 53
71, l, 30, 63
29, T, 3, 7
54, D, 86, 50
64, F, 85, 17
21, D, 46, 77
51, s, 32, 36
98, W, 68, 27
66, A, 48, 34
4, C, 17, 97
87, l, 80, 12
58, y, 64, 66
87, E, 42, 21
8, q, 5, 78
66, X, 17, 76
93, E, 43, 47
85, t, 88, 45
98, M, 3, 68
14, Z, 7, 89
17, K, 39, 22
82, Z, 56, 84
72, o, 34, 41
49, y, 7, 23
58, p, 18, 62
13, E, 74, 97
42, T, 50, 0
17, v, 52, 87
53, F, 30, 2
84, y, 1, 11
27, Y, 28, 76
43, Y, 39, 44
63, d, 11, 0
70, b, 81, 15
10, V, 72, 99
56, F, 39, 72
33, T, 50, 54
86, E, 3, 52
90, w, 50, 66
14, F, 81, 43
46, R, 33, 43
82, A, 53, 83
20, b, 44, 1
41, G, 18, 26
67, x, 87, 13
92, s, 67, 50
85, H, 63, 84
77, O, 74, 44
67, b, 9, 37
31, Z, 77, 14
56, U, 7, 49
7, o, 29, 27
85, u, 9, 66
70, R, 69, 44
57, y, 16, 75
89, F, 69, 43
23, e, 40, 23
15, p, 25, 25
37, L, 99, 46
26, R, 37, 86
57, Y, 53, 1
17, y, 69, 5
26, t, 27, 16
60, M, 72, 89
23, r, 15, 75
94, D, 62, 14
77, X, 20, 75
30, y, 34, 38
75, e, 21, 73
55, v, 72, 73
1, Q, 90, 93
83, K, 52, 49
16, G, 79, 65
37, s, 63, 79
43, S, 44, 56
28, b, 1, 93
7, m, 92, 76
100, w, 63, 21
17, e, 58, 93
83, d, 90, 61
31, R, 58, 80
65, R, 3, 29
89, b, 42, 30
68, J, 15, 67
3, U, 14, 38
40, M, 58, 42
93, r, 64, 54
12, y, 65, 38
93, E, 75, 5
90, T, 36, 99
8, r, 49, 47
36, h, 3, 29
39, d, 53, 79
32, W, 86, 11
96, F, 67, 67
12, q, 89, 15
64, X, 15, 26
56, O, 84, 100
30, y, 39, 6
41, d, 33, 10
90, m, 7, 0
14, J, 90, 28
85, m, 96, 75
96, q, 97, 95
62, A, 100, 8
43, K, 56, 46
60, g, 94, 67
77, C, 21, 86
66, k, 44, 71
16, S, 28, 71
48, Q, 59, 96
20, o, 76, 36
80, w, 24, 27
11, U, 38, 97
11, Z, 62, 34
14, S, 34, 54
73, H, 35, 41
36, l, 11, 68
85, H, 42, 15
87, T, 90, 1
30, U, 78, 84
93, K, 30, 87
22, M, 46, 11
25, m, 78, 10
14, d, 42, 30
76, M, 79, 20
60, s, 16, 12
1, h, 51, 95
6, L, 55, 41
78, E, 88, 11
4, f, 50, 38
10, W, 99, 57
61, l, 98, 91
19, u, 88, 24
33, H, 10, 22
83, P, 90, 65
85, i, 53, 33
96, i, 33, 94
10, n, 52, 48
52, a, 88, 0
91, O, 29, 36
63, E, 34, 83
22, a, 48, 32
25, x, 65, 43
96, l, 93, 76
95, Z, 54, 16
18, D, 72, 91
8, N, 69, 76
63, f, 30, 91
43, f, 91, 64
62, V, 35, 30
58, D, 8, 53
43, o, 30, 6
82, R, 95, 54
21, V, 25, 56
81, D, 59, 100
77, R, 59, 4
29, g, 40, 41
51, l, 50, 4
70, O, 86, 76
83, i, 43, 13
72, t, 8, 32
9, B, 94, 13
42, E, 98, 30
74, K, 59, 90
74, B, 89, 39
72, L, 93, 10
4, V, 88, 20
38, O, 5, 97
74, i, 73, 51
75, k, 18, 37
22, Y, 19, 20
97, P, 66, 34
25, x, 30, 87
90, V, 99, 97
72, R, 37, 59
81, s, 65, 2
43, r, 57, 66
49, r, 92, 18
59, c, 36, 92
91, o, 47, 41
9, N, 60, 37
77, M, 11, 44
79, W, 80, 82
14, K, 44, 72
14, E, 90, 80
60, w, 54, 11
5, V, 63, 40
37, i, 32, 5
44, R, 64, 68
35, t, 56, 72
13, A, 5, 16
78, D, 79, 71
16, b, 28, 40
22, T, 32, 50
62, m, 21, 77
97, W, 18, 61
73, O, 46, 43
74, l, 90, 32
53, G, 63, 39
65, Y, 65, 3
40, u, 53, 64
67, z, 57, 62
65, z, 48, 20
91, j, 42, 10
32, s, 46, 90
99, T, 79, 61
1, K, 66, 78
56, L, 29, 9
71, Z, 96, 81
65, F, 70, 19
92, T, 70, 96
28, R, 48, 3
16, j, 20, 79
48, x, 100, 71
90, G, 25, 8
45, n, 31, 95
55, T, 60, 8
59, c, 84, 43
1, n, 75, 28
79, e, 36, 9
44, P, 79, 18
82, P, 79, 27
71, n, 29, 14
21, W, 21, 67
26, o, 94, 95
59, K, 71, 34
86, I, 69, 73
5, b, 48, 67
31, m, 7, 67
9, u, 48, 87
86, e, 18, 82
83, j, 50, 24
28, W, 83, 18
21, g, 74, 55
33, w, 85, 0
16, e, 68, 55
25, B, 86, 17
52, F, 35, 80
38, e, 56, 58
30, R, 69, 86
47, Z, 2, 62
58, i, 57, 41
91, U, 97, 68
76, r, 42, 30
85, U, 6, 73
21, D, 97, 79
51, I, 27, 93
55, X, 95, 35
30, Y, 22, 84
50, Z, 32, 52
83, O, 40, 21
37, P, 55, 6
99, E, 30, 31
39, O, 50, 26
52, E, 14, 38
35, P, 37, 45
17, V, 48, 95
65, d, 25, 7
55, I, 84, 64
20, u, 48, 40
91, o, 85, 98
0, B, 53, 37
83, U, 68, 89
49, k, 20, 11
59, g, 75, 49
90, V, 40, 65
0, Y, 50, 89
52, N, 9, 47
53, o, 83, 18
70, Y, 51, 18
10, L, 66, 17
24, s, 73, 11
57, m, 69, 22
34, j, 50, 14
16, b, 98, 73
28, r, 9, 41
41, d, 26, 86
77, p, 6, 76
21, y, 49, 87
50, N, 57, 28
77, J, 38, 13
63, q, 20, 21
29, g, 89, 83
88, R, 5, 29
96, y, 94, 26
21, L, 17, 53
47, k, 24, 38
92, K, 93, 50
71, e, 46, 84
34, U, 93, 100
66, P, 69, 98
32, e, 58, 15
11, b, 38, 2
34, g, 98, 41
19, o, 67, 7
56, V, 46, 33
4, G, 90, 1
62, C, 99, 63
13, H, 54, 33
53, E, 59, 91
95, h, 43, 31
35, O, 86, 90
79, D, 36, 5
21, i, 37, 37
2, D, 2, 23
79, B, 33, 98
45, r, 89, 40
7, R, 18, 62
12, N, 31, 97
44, z, 52, 16
81, j, 0, 45
82, X, 45, 28
46, e, 24, 64
65, l, 2, 94
97, T, 7, 24
22, y, 86, 16
22, r, 97, 45
99, r, 57, 36
38, c, 22, 100
83, n, 47, 11
96, K, 61, 33
69, e, 97, 30
93, y, 27, 21
91, s, 55, 87
62, j, 89, 94
76, B, 48, 15
24, P, 39, 8
57, k, 84, 72
15, e, 27, 85
62, A, 63, 77
17, L, 91, 15
52, b, 19, 22
19, K, 92, 42
11, f, 10, 26
62, J, 98, 5
26, S, 21, 17
46, w, 49, 44
61, B, 38, 86
72, x, 38, 70
32, H, 66, 28
3, e, 44, 51
82, a, 99, 94
68, v, 66, 91
78, n, 72, 54
71, O, 76, 79
32, w, 93, 54
50, H, 16, 49
42, J, 58, 36
69, n, 30, 79
8, V, 40, 31
18, M, 17, 90
93, H, 99, 63
64, p, 75, 33
30, w, 79, 41
37, V, 100, 69
69, x, 3, 89
64, r, 7, 53
12, A, 59, 34
52, z, 29, 84
84, m, 19, 40
25, G, 54, 93
20, d, 67, 9
84, E, 91, 77
66, c, 55, 72
41, r, 19, 20
100, Q, 58, 67
33, e, 40, 5
0, T, 31, 81
77, p, 38, 87
9, T, 56, 52
96, Q, 44, 45
53, q, 41, 74
84, m, 45, 97
18, a, 93, 54
31, x, 34, 74
82, l, 59, 34
40, W, 27, 0
41, p, 35, 46
42, k, 18, 4
13, d, 21, 88
22, k, 42, 22
17, j, 11, 38
32, j, 22, 69
1, G, 24, 78
94, S, 73, 38
74, F, 83, 44
85, l, 90, 60
28, E, 62, 98
6, d, 80, 15
68, Y, 0, 10
98, J, 19, 39
52, u, 58, 0
53, r, 22, 54
39, R, 52, 80
50, C, 98, 32
31, d, 15, 76
88, T, 32, 78
19, s, 29, 26
61, E, 34, 19
90, l, 63, 38
8, g, 64, 55
80, z, 90, 53
17, j, 75, 11
65, p, 4, 74
33, W, 37, 24
53, Q, 47, 3
37, C, 98, 23
4, Q, 89, 34
75, W, 2, 61
26, B, 52, 97
29, f, 62, 73
0, h, 92, 31
30, j, 47, 52
37, l, 23, 5
28, o, 69, 58
91, d, 31, 18
73, C, 62, 17
68, c, 83, 92
89, K, 34, 27
75, y, 71, 59
35, I, 13, 72
5, Q, 88, 54
35, Q, 81, 2
32, v, 38, 76
75, W, 100, 89
74, L, 20, 6
94, f, 91, 17
49, R, 4, 55
77, N, 30, 23
19, G, 7, 55
35, V, 8, 19
22, N, 27, 63
84, a, 8, 65
37, D, 4, 28
13, s, 91, 84
52, Q, 60, 42
19, D, 10, 86
100, p, 94, 46
55, W, 19, 100
60, Z, 74, 2
11, p, 13, 93
12, h, 14, 29
60, P, 39, 89
36, a, 41, 29
68, n, 64, 24
99, z, 16, 1
27, X, 58, 55
90, P, 31, 8
6, M, 34, 15
11, S, 15, 21
81, A, 66, 38
98, v, 13, 69
41, w, 74, 30
74, z, 70, 53
33, l, 14, 25
70, R, 23, 93
66, d, 88, 91
25, C, 6, 48
44, C, 88, 90
83, A, 38, 67
68, D, 44, 75
72, s, 18, 18
55, a, 54, 64
63, F, 55, 96
52, y, 96, 98
24, B, 41, 74
17, H, 99, 43
98, Q, 15, 41
3, X, 74, 41
12, L, 59, 42
79, Z, 28, 8
7, C, 92, 60
13, y, 8, 43
10, K, 12, 96
47, j, 73, 95
3, W, 25, 11
40, K, 10, 66
21, m, 25, 30
11, u, 14, 14
74, J, 37, 87
28, F, 91, 89
57, l, 69, 24
74, J, 92, 59
39, K, 9, 60
87, e, 42, 60
93, T, 62, 34
74, H, 47, 30
1, V, 81, 54
53, A, 28, 33
84, P, 46, 56
53, q, 65, 46
9, Y, 61, 16
55, t, 68, 81
82, x, 54, 64
32, X, 93, 74
7, q, 98, 100
86, c, 21, 56
3, z, 33, 85
96, C, 90, 45
95, o, 86, 51
26, w, 98, 13
85, m, 97, 75
16, C, 93, 97
75, N, 63, 59
70, U, 96, 43
54, F, 20, 42
52, e, 47, 36
25, N, 51, 56
59, u, 53, 26
73, N, 55, 12
1, Q, 77, 47
22, q, 19, 84
1, L, 21, 89
5, L, 100, 57
10, S, 14, 20
49, h, 20, 9
7, A, 51, 54
23, u, 56, 16
12, v, 100, 47
1, Y, 10, 97
98, Q, 94, 23
34, w, 91, 51
21, S, 56, 96
86, t, 43, 34
16, I, 63, 71
15, y, 92, 65
16, T, 87, 29
32, K, 23, 84
44, i, 35, 22
62, W, 44, 31
37, d, 86, 0
42, t, 54, 37
14, X, 72, 17
53, h, 48, 89
38, I, 61, 93
43, X, 4, 26
82, o, 71, 45
91, q, 79, 7
95, S, 99, 29
12, u, 1, 42
95, r, 53, 95
34, K, 51, 22
21, X, 66, 67
40, z, 88, 5
52, n, 84, 53
31, x, 13, 99
40, A, 53, 59
53, o, 63, 39
17, M, 13, 0
2, j, 33, 44
55, x, 29, 23
31, o, 22, 58
61, g, 61, 89
5, a, 98, 14
96, h, 12, 96
40, l, 24, 54
97, i, 97, 99
49, E, 89, 51
17, D, 67, 26
18, V, 82, 36
13, A, 73, 7
95, S, 39, 93
53, H, 13, 52
39, K, 89, 70
45, F, 56, 3
1, w, 11, 22
67, g, 6, 28
81, F, 39, 38
47, G, 73, 99
1, Y, 83, 90
85, C, 19, 29
78, j, 10, 80
39, B, 13, 97
3, H, 60, 45
52, Z, 64, 4
22, d, 75, 2
1, t, 87, 32
28, c, 67, 6
48, a, 8, 34
96, R, 82, 6
65, i, 54, 49
48, V, 33, 34
96, a, 19, 49
38, h, 20, 69
63, D, 5, 30
98, C, 75, 22
52, l, 79, 23
45, g, 56, 80
33, g, 72, 7
75, c, 12, 7
90, f, 84, 38
32, m, 63, 59
65, b, 77, 72
21, t, 64, 23
62, s, 31, 3
79, I, 11, 19
38, Q, 57, 43
83, X, 74, 79
86, F, 49, 7
59, K, 7, 77
60, w, 38, 67
69, i, 100, 89
23, k, 81, 6
44, W, 46, 59
57, A, 91, 85
85, f, 80, 71
56, a, 92, 89
71, R, 40, 27
21, V, 46, 42
63, u, 62, 97
62, J, 94, 46
63, u, 59, 32
79, H, 47, 37
81, s, 45, 40
100, k, 37, 13
78, X, 33, 56
91, v, 92, 73
48, M, 47, 2
78, A, 55, 31
25, F, 85, 51
43, I, 63, 89
39, y, 44, 8
88, G, 29, 56
85, x, 90, 32
32, A, 61, 24
30, L, 20, 96
44, R, 36, 63
2, Z, 29, 6
81, Q, 89, 45
20, B, 90, 21
16, J, 91, 92
63, N, 91, 5
0, n, 41, 93
1, L, 2, 8
46, u, 38, 66
37, c, 31, 83
90, t, 28, 34
96, u, 4, 71
56, d, 67, 69
36, b, 83, 91
23, v, 99, 18
51, e, 86, 73
1, M, 57, 66
52, o, 8, 2
21, w, 53, 33
78, r, 41, 6
30, E, 74, 48
9, Q, 54, 92
95, F, 32, 21
25, W, 81, 68
17, U, 64, 8
90, N, 92, 41
8, p, 100, 90
17, V, 24, 55
86, o, 96, 72
94, B, 75, 71
72, I, 77, 67
34, c, 88, 26
21, S, 68, 24
6, u, 99, 39
17, d, 99, 66
64, s, 92, 82
17, d, 99, 31
66, a, 13, 61
42, z, 2, 11
99, B, 84, 22
90, a, 17, 96
30, z, 20, 93
37, c, 82, 9
7, d, 38, 53
11, h, 72, 35
78, k, 39, 82
81, d, 72, 70
18, V, 10, 18
96, J, 8, 64
85, D, 19, 34
12, d, 95, 47
4, I, 11, 4
76, N, 12, 84
57, X, 90, 36
26, y, 51, 53
34, m, 93, 89
56, Y, 90, 21
26, q, 1, 17
87, H, 14, 88
0, z, 64, 91
38, V, 51, 54
94, X, 86, 66
88, q, 33, 38
57, a, 5, 5
49, V, 8, 34
14, i, 72, 72
82, b, 26, 25
28, b, 85, 32
15, X, 89, 56
94, K, 14, 75
88, W, 89, 23
33, Y, 10, 20
87, n, 95, 11
91, G, 67, 30
8, r, 96, 96
54, j, 73, 12
4, X, 58, 22
5, B, 2, 94
69, B, 26, 86
4, G, 79, 39
85, o, 19, 4
97, O, 91, 89
24, h, 16, 63
100, d, 10, 12
8, I, 57, 23
26, y, 51, 72
87, M, 88, 83
7, H, 0, 35
79, C, 27, 60
7, S, 59, 24
48, C, 2, 6
24, L, 28, 45
49, z, 12, 72
24, Z, 59, 98
88, b, 43, 76
94, B, 12, 75
63, l, 17, 23
37, E, 91, 28
22, R, 59, 84
29, x, 71, 74
36, U, 26, 24
9, c, 56, 11
18, W, 29, 19
47, J, 75, 7
22, U, 1, 2
14, e, 97, 57
8, f, 11, 4
94, u, 59, 20
46, F, 0, 59
47, S, 71, 55
2, j, 76, 73
5, a, 78, 51
57, q, 79, 41
86, t, 19, 80
54, f, 9, 64
86, S, 26, 94
4, g, 27, 11
50, w, 29, 47
25, x, 84, 5
4, l, 16, 42
97, z, 48, 79
98, C, 50, 51
29, H, 48, 36
46, R, 24, 51
64, y, 56, 24
69, s, 85, 43
10, T, 98, 93
76, p, 4, 19
10, E, 79, 61
72, F, 87, 43
24, E, 4, 61
16, n, 49, 60
35, X, 67, 69
57, o, 77, 35
92, o, 94, 0
81, X, 0, 11
59, r, 7, 38
75, C, 8, 75
60, f, 65, 25
22, N, 65, 69
96, G, 13, 55
70, o, 96, 63
86, z, 90, 22
17, F, 77, 48
10, i, 50, 14
64, s, 99, 87
70, c, 59, 51
34, n, 2, 70
84, N, 98, 83
48, V, 54, 84
14, b, 10, 33
35, e, 73, 2
19, B, 85, 11
83, K, 67, 90
51, y, 46, 56
6, a, 37, 20
86, B, 17, 56
55, J, 11, 29
37, M, 76, 82
5, t, 14, 68
28, n, 45, 7
95, R, 77, 4
14, Q, 35, 99
4, m, 60, 63
71, i, 33, 42
17, D, 73, 47
16, C, 99, 97
66, g, 43, 14
92, y, 58, 3
24, G, 30, 1
55, K, 83, 57
59, d, 6, 10
65, g, 63, 11
51, Y, 33, 10
78, L, 30, 30
7, m, 19, 67
13, v, 57, 41
10, W, 98, 81
73, F, 36, 98
20, t, 74, 55
63, x, 7, 87
57, Y, 49, 0
30, K, 10, 69
15, n, 86, 100
95, S, 56, 83
2, i, 37, 96
70, K, 91, 82
3, Y, 31, 28
34, U, 0, 15
15, r, 59, 35
22, K, 40, 69
6, i, 90, 17
43, Z, 60, 59
58, l, 18, 38
82, f, 52, 57
30, A, 66, 20
99, U, 9, 71
99, c, 41, 41
12, o, 83, 6
87, Q, 5, 1
69, v, 77, 15
49, d, 26, 21
46, e, 9, 21
36, n, 6, 80
27, C, 49, 75
19, O, 68, 74
16, u, 33, 54
2, p, 88, 48
1, y, 50, 2
15, P, 46, 81
85, k, 52, 65
65, h, 76, 70
85, q, 68, 55
88, T, 16, 17
59, n, 37, 3
6, u, 42, 96
64, T, 88, 63
34, Q, 12, 20
